claim_uuid,claim_id,product_uuid,stage_uuid,claim_type,statement,missing_evidence
7bb507e9-1dbd-5f44-843b-ab2abca4d1fb,4161,4363a876-7947-5455-9b17-3721487a1d9e,,red tractor assured,This product is Red Tractor assured for British farming standards.,True
c1002e51-3857-5f50-b43b-39d8d4581e84,4162,4363a876-7947-5455-9b17-3721487a1d9e,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,True
703b51df-f90c-51b3-9864-499ec1555ea0,4163,fe61420a-95af-5ea1-8eef-11274b821700,,vegan,This product is suitable for vegans.,False
3d83826a-2961-550f-b346-bbff45cb65a3,4164,fe61420a-95af-5ea1-8eef-11274b821700,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,False
04660e30-9148-5f0e-a345-779c10a99432,4165,dd2135d9-113f-58a1-a4ad-39e10794103b,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,False
d946175d-a383-5adc-a2de-12c2aa158c61,4166,dd2135d9-113f-58a1-a4ad-39e10794103b,,pdo protected,This product holds Protected Designation of Origin status.,False
eb779f22-f821-50b3-9640-cd66603589e0,4167,c47f8301-44c2-5e75-b149-baeed168ae7c,,rainforest alliance certified,This product is sourced from Rainforest Alliance certified farms.,False
ea245bc7-c42f-56f3-a73c-29aa9d174ef6,4168,c47f8301-44c2-5e75-b149-baeed168ae7c,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,True
7a7784ce-6c89-558f-8429-f50737cc262a,4169,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,,vegan,This product is suitable for vegans.,False
23acf335-fdb0-5191-86f1-b7b1cb159b48,4170,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,,leaf marque sustainable farming,This product is sourced from LEAF Marque accredited farms.,False
dd39a57c-5849-5f7a-90b6-182fabd80eb1,4171,20cb986d-59d7-5aa2-9627-a7664103d069,,asc certified,This product is from ASC certified responsible aquaculture.,False
c0d01ee7-7043-5cc4-8013-893a214b0788,4172,20cb986d-59d7-5aa2-9627-a7664103d069,,kosher,This product is kosher certified.,False
f77f085c-40ee-5083-8055-cfe1c8d862e3,4173,c8b35ee4-9ebc-5188-8292-b6d7aebb2358,,non-gmo project verified,This product contains no genetically modified ingredients.,False
6654788c-3c7f-5077-8956-12895735a4ca,4174,6d1d4286-c65a-58b9-ae79-560c210662c2,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,False
98f23f52-53fd-5f67-8f03-31a6865d6a1d,4175,6d1d4286-c65a-58b9-ae79-560c210662c2,,red tractor assured,This product is Red Tractor assured for British farming standards.,False
ec6c96ea-c7ec-5d41-a0ac-014431260619,4176,6d1d4286-c65a-58b9-ae79-560c210662c2,,pdo protected,This product holds Protected Designation of Origin status.,False
85daf345-66c1-5ebc-9ceb-4c62835b78df,4177,107a5329-e4b0-5c80-9dd1-b16990bc3298,,utz certified,This product is UTZ certified for sustainable sourcing.,False
ef403cd5-50d8-515e-9585-7b6efe39e0e5,4178,107a5329-e4b0-5c80-9dd1-b16990bc3298,,kosher,This product is kosher certified.,False
ee4de5e5-59fd-57f7-9e62-fda1b92f6782,4179,482639a8-557f-587d-9290-44114fa09e6f,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,False
5cc6a979-7515-5859-805b-b781eb1735fc,4180,482639a8-557f-587d-9290-44114fa09e6f,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,False
b1ec0bfb-147c-5e26-a23a-bfe235bed3f7,4181,a415d0b8-a5eb-525b-9954-cb77d0155c90,,utz certified,This product is UTZ certified for sustainable sourcing.,False
2ed6c3f9-3f74-532b-b195-bfaeffa43d6e,4182,c8eb4b89-721c-59be-99a0-da4f689e7c7b,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,True
511ec86b-e85a-51ec-9a49-0861d5871e52,4183,c8eb4b89-721c-59be-99a0-da4f689e7c7b,,pdo protected,This product holds Protected Designation of Origin status.,True
326bd8e2-8cd2-5863-93fe-6ae87fbf2af6,4184,c8eb4b89-721c-59be-99a0-da4f689e7c7b,,non-gmo project verified,This product contains no genetically modified ingredients.,False
e7d84547-3c45-592f-84b4-cb41fe954d15,4185,867a2285-6048-5968-91cf-4887f038d89f,,utz certified,This product is UTZ certified for sustainable sourcing.,True
7fc296fd-0e20-5324-a0bd-5fefaaa3fd85,4186,867a2285-6048-5968-91cf-4887f038d89f,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,False
08c9b724-001b-592c-9712-d0dd90a8b15a,4187,0e90de1f-df13-5b3f-be35-adc8e07918f8,,carbon neutral certified,This product is certified carbon neutral.,False
d6ce9a67-ae1c-54b8-996b-9f73d448da45,4188,0e90de1f-df13-5b3f-be35-adc8e07918f8,,leaf marque sustainable farming,This product is sourced from LEAF Marque accredited farms.,False
bf9ca434-e12b-521a-8af0-479c3741457b,4189,72063d8a-7f02-5e04-8499-b2d43ed43b87,,non-gmo project verified,This product contains no genetically modified ingredients.,True
14552da5-31f8-51a2-b72d-824cfc2eb5ad,4190,72063d8a-7f02-5e04-8499-b2d43ed43b87,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,True
2369e117-18af-5e5e-b570-23cfe773a8f6,4191,7782bdb2-0efd-51e0-b6b1-160096f06293,,red tractor assured,This product is Red Tractor assured for British farming standards.,True
9ff0ba5c-3604-5148-a994-42da28f7be5a,4192,7782bdb2-0efd-51e0-b6b1-160096f06293,,utz certified,This product is UTZ certified for sustainable sourcing.,False
6880447a-ba0e-580b-aae2-e1262ce7add7,4193,7782bdb2-0efd-51e0-b6b1-160096f06293,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,False
f73a0bfe-7cd0-53a1-a329-562fccb7201e,4194,080ced10-c031-522d-abc0-a17d6a7af432,,pdo protected,This product holds Protected Designation of Origin status.,True
55f702d8-2db2-50fc-92cc-e48cc0b07dc4,4195,2661b5dc-3eed-5b45-8af8-32d0662f7e9f,,fairtrade,"This product is Fairtrade certified, ensuring fair wages for producers.",False
7ff1240d-57a2-5a99-a543-06751984f798,4196,472081f8-1008-5fca-9244-8050ddfdc247,,rainforest alliance certified,This product is sourced from Rainforest Alliance certified farms.,False
6e599e58-d751-56af-a234-37118ab4ecd9,4197,2f77cf77-4747-5386-87a5-01343c74faf5,,rainforest alliance certified,This product is sourced from Rainforest Alliance certified farms.,True
29a8bac0-5fee-51c8-a0bd-00c692e88919,4198,f47c867a-6f0e-581c-bbf6-3e985c9f6961,,red tractor assured,This product is Red Tractor assured for British farming standards.,True
c86eb2ac-cded-5d45-be9f-ac0aafb4a5ce,4199,e129caf7-c48d-5ed9-82c9-668409b2bfc7,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,False
ccb9c90c-afc9-5698-98ef-12d78ab28561,4200,e129caf7-c48d-5ed9-82c9-668409b2bfc7,,pdo protected,This product holds Protected Designation of Origin status.,False
7d94debc-6229-5e56-8b21-be086425ee04,4201,e129caf7-c48d-5ed9-82c9-668409b2bfc7,,kosher,This product is kosher certified.,True
e8c7aaee-6037-5ac6-b33e-77c3138a8b35,4202,a7aa433e-a714-5598-94bb-045757fc9a0f,,leaf marque sustainable farming,This product is sourced from LEAF Marque accredited farms.,True
830e9a22-b843-5715-8c81-18c11abf5657,4203,a7aa433e-a714-5598-94bb-045757fc9a0f,,vegan,This product is suitable for vegans.,True
ac0f79f7-bf80-5f82-828f-42558171c0c7,4204,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,,vegan,This product is suitable for vegans.,False
74a88582-7aa8-5c34-939e-39755dfdd368,4205,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,False
67c6c749-a573-53e7-bdbf-7c2bf96b331d,4206,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,True
96217acf-8c0c-54c3-9d21-00d651b34e42,4207,448537da-5f45-5cc3-8596-196021f26e57,,utz certified,This product is UTZ certified for sustainable sourcing.,False
898efa90-f743-557d-8f0d-72488dcd5d4e,4208,448537da-5f45-5cc3-8596-196021f26e57,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,True
3e683b20-09e7-5cab-98d2-41874b64839e,4209,448537da-5f45-5cc3-8596-196021f26e57,,non-gmo project verified,This product contains no genetically modified ingredients.,True
f220c12e-3eba-5a5a-8a56-b2c78c28772c,4210,50d82bef-3fac-55eb-920d-29a7a16e6d90,,red tractor assured,This product is Red Tractor assured for British farming standards.,False
0dba5d55-529a-505a-8841-bf6e72383bf8,4211,50d82bef-3fac-55eb-920d-29a7a16e6d90,,carbon neutral certified,This product is certified carbon neutral.,False
6939985a-a065-5259-9616-d9270791cb18,4212,50d82bef-3fac-55eb-920d-29a7a16e6d90,,rainforest alliance certified,This product is sourced from Rainforest Alliance certified farms.,False
80458b8a-ae07-5c40-87f8-3d66d5335cb2,4213,f42ea80e-3647-5d1a-afda-4248c0dd7f5e,,fairtrade,"This product is Fairtrade certified, ensuring fair wages for producers.",False
07eeb11d-27d7-5d93-b50d-b3240fff2400,4214,f42ea80e-3647-5d1a-afda-4248c0dd7f5e,,pdo protected,This product holds Protected Designation of Origin status.,False
1fa1cd23-8b10-5d1b-a7f3-843188fa6f0f,4215,340c9e77-10e7-5df2-9932-41d6d5bc8841,,vegan,This product is suitable for vegans.,False
f32f4d7a-9fc3-5d90-9729-48777801322f,4216,340c9e77-10e7-5df2-9932-41d6d5bc8841,,kosher,This product is kosher certified.,False
ffc643aa-0516-5d8d-a568-3c9a8d7cc29e,4217,2ea4690a-2fbb-57c1-8c7a-690df8eec1fa,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,False
ed511546-1b66-500e-a91c-b441d96582fc,4218,2ea4690a-2fbb-57c1-8c7a-690df8eec1fa,,fairtrade,"This product is Fairtrade certified, ensuring fair wages for producers.",True
d3e33e65-a0c7-5178-b6d0-4ecade370d41,4219,ad024d34-41e1-5a3f-8366-2476c88d07e3,,carbon neutral certified,This product is certified carbon neutral.,True
d4ce9fa6-7019-560b-bef6-1267d740d9e5,4220,b86d26ca-e58b-52e7-8465-9d375fd05a7d,,red tractor assured,This product is Red Tractor assured for British farming standards.,False
1ebb7572-129c-59e8-b3af-9ba3bececf37,4221,b86d26ca-e58b-52e7-8465-9d375fd05a7d,,non-gmo project verified,This product contains no genetically modified ingredients.,False
b640d84d-86d8-5c9a-be7e-3edc4c325ec9,4222,c101b486-f7b4-5e0a-8673-6f7e8be1763f,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,False
34ca5977-77fe-55e3-a0ed-a02a04c29645,4223,265866d8-6951-50f4-969b-7ef2aafab5d2,,red tractor assured,This product is Red Tractor assured for British farming standards.,False
90af083c-d36d-566a-a36c-a0f03ea82cb2,4224,265866d8-6951-50f4-969b-7ef2aafab5d2,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,True
1f23ad62-c1be-5963-b5c1-2cd144e841f2,4225,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,,carbon neutral certified,This product is certified carbon neutral.,True
c06b0cd7-dfc0-59ba-b8cc-3bd48714a119,4226,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,False
5c97b735-7fc2-5d13-94e3-5d7599a6248e,4227,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,,utz certified,This product is UTZ certified for sustainable sourcing.,False
4dd8e14d-e9a1-5103-a5dc-330c58d63cb6,4228,df94297b-b723-533b-8d4d-a300d457e1e7,,leaf marque sustainable farming,This product is sourced from LEAF Marque accredited farms.,False
e9265066-fe58-5954-9ec7-85ac974637be,4229,14554e14-0bf2-52b2-8a2f-b43b1f8cc601,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,True
7108098b-e217-51a5-af06-c8a401b896e9,4230,5dc324d9-1a77-53f2-8766-a78cc1080f3b,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,False
7ea2f4fa-c9dd-5cd1-b32c-a0296ab17604,4231,5dc324d9-1a77-53f2-8766-a78cc1080f3b,,vegan,This product is suitable for vegans.,False
817f6a5a-53b0-5a9d-97eb-7dffb58814f0,4232,4bbfedd5-3263-5bbc-93d3-4fd2a7435868,,asc certified,This product is from ASC certified responsible aquaculture.,False
42604b67-1aa6-57f4-b856-1c9046f2a0fc,4233,8cf25d77-5347-5151-b28b-3ace9d82d1da,,kosher,This product is kosher certified.,False
27a0bf54-6168-55c6-828a-67bca427f709,4234,559ee91e-6f54-545f-80a3-0dccdd74a4ac,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,True
f768b204-266f-5ab0-be15-664ee8360688,4235,0da944df-e775-5690-8d65-9d5b4a06f692,,vegan,This product is suitable for vegans.,False
e832800c-75af-538b-8176-0224d13a3a7a,4236,0da944df-e775-5690-8d65-9d5b4a06f692,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,False
205c14b3-36cd-5b9e-80fd-fed4fbb27930,4237,0da944df-e775-5690-8d65-9d5b4a06f692,,fairtrade,"This product is Fairtrade certified, ensuring fair wages for producers.",True
afb1a91c-1a45-5cf6-a14e-86ca61950bcc,4238,5e8d8c92-b0c9-5e4f-9f6a-594314470d7b,,non-gmo project verified,This product contains no genetically modified ingredients.,False
a0b7e40f-3820-5309-96c3-675ff86cc628,4239,5e8d8c92-b0c9-5e4f-9f6a-594314470d7b,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,False
4e7f9ef1-6f64-57ea-a56d-5600bbd2414a,4240,bf82b2c1-a10d-5cdf-b5e1-8bfc0c7c61bc,,asc certified,This product is from ASC certified responsible aquaculture.,False
12fb1144-c450-5565-a14e-a6897297f53d,4241,216225f1-dfa8-57d8-992b-749e520a8f15,,fairtrade,"This product is Fairtrade certified, ensuring fair wages for producers.",False
3d9c21a9-8bc6-5bcc-8a6b-030a5d2798f7,4242,a8c2cdac-500f-5981-a66e-efc81ddff902,,rainforest alliance certified,This product is sourced from Rainforest Alliance certified farms.,True
a8c77225-905e-50f2-b7ae-195d625da755,4243,a8c2cdac-500f-5981-a66e-efc81ddff902,,kosher,This product is kosher certified.,False
3a2ea0ec-9466-581f-9487-35019ca680fe,4244,deaf42fe-4493-586a-ba05-7e91a243f63c,,leaf marque sustainable farming,This product is sourced from LEAF Marque accredited farms.,False
7329210f-008f-55cd-9ca0-c8072083bcab,4245,deaf42fe-4493-586a-ba05-7e91a243f63c,,non-gmo project verified,This product contains no genetically modified ingredients.,False
35a61412-ce87-5583-8082-c4dd4109b4ba,4246,23d14860-9498-56ee-9d50-ddc213ddecf4,,red tractor assured,This product is Red Tractor assured for British farming standards.,True
b59fe71d-c88a-5d16-8408-f2fdfdab707e,4247,23d14860-9498-56ee-9d50-ddc213ddecf4,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,False
31763899-dde1-5740-a8bb-7acfc6445492,4248,321d492e-6a36-5514-bd67-4711dd77c146,,kosher,This product is kosher certified.,False
5acfeb99-ed83-57e1-a8cd-b099f38b6e18,4249,5670277e-dd9c-52e0-b304-7aeb6bdfac17,,utz certified,This product is UTZ certified for sustainable sourcing.,False
699e80e7-e4df-5c13-91ec-179ec911c186,4250,5670277e-dd9c-52e0-b304-7aeb6bdfac17,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,False
6de6ff3c-3013-5d80-ac05-6bad257e5835,4251,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,,kosher,This product is kosher certified.,True
55bea9ad-266a-5359-8431-b4347710cfe8,4252,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,,rainforest alliance certified,This product is sourced from Rainforest Alliance certified farms.,False
b460c8b3-20c0-557a-8c01-3d6eed341ebe,4253,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,False
5d02ae19-db2c-5980-807e-4190de9326c3,4254,50a87220-7919-574f-9a72-693a53d24c06,,red tractor assured,This product is Red Tractor assured for British farming standards.,True
ffa841d1-633b-5c4d-81c7-736a7c19b0c4,4255,50a87220-7919-574f-9a72-693a53d24c06,,rainforest alliance certified,This product is sourced from Rainforest Alliance certified farms.,False
900e75b5-f4f2-5157-a6ed-aba901153e5c,4256,50a87220-7919-574f-9a72-693a53d24c06,,pdo protected,This product holds Protected Designation of Origin status.,False
9612f9ef-3c98-5aeb-9425-a8325349c613,4257,9c6906d1-b977-5686-8553-6e0da2d1cfff,,non-gmo project verified,This product contains no genetically modified ingredients.,False
4def7983-1bd1-5b8e-8052-f70fc03b2b28,4258,5942796e-186e-5121-b613-138f5f460455,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,False
53d37b2b-2843-50ac-ba13-facbe095192b,4259,65c3c1dc-aa9f-57e6-a305-9e4854ac6deb,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,False
21c0382f-2e8a-5e8a-8e7a-206e3c0a9937,4260,65c3c1dc-aa9f-57e6-a305-9e4854ac6deb,,asc certified,This product is from ASC certified responsible aquaculture.,False
216033cd-feca-5565-b69a-68e1053966eb,4261,65c3c1dc-aa9f-57e6-a305-9e4854ac6deb,,carbon neutral certified,This product is certified carbon neutral.,False
2f5d51e0-7a10-59e9-9840-e38ae3b9f299,4262,d2dea250-c2c1-5d51-bf16-b3e569ba23ae,,asc certified,This product is from ASC certified responsible aquaculture.,True
03565e50-fa75-5243-b388-16aa72c13dc1,4263,d2dea250-c2c1-5d51-bf16-b3e569ba23ae,,carbon neutral certified,This product is certified carbon neutral.,True
1cad8f58-d42d-5ae1-b338-5e2d7944b735,4264,d2dea250-c2c1-5d51-bf16-b3e569ba23ae,,utz certified,This product is UTZ certified for sustainable sourcing.,True
23dbb024-63d0-5630-85d6-38daec017a51,4265,6c9acb95-28b1-53f3-b194-b8503c0ba19f,,carbon neutral certified,This product is certified carbon neutral.,False
261b291b-1b3b-5827-b06a-ae0486711182,4266,6c9acb95-28b1-53f3-b194-b8503c0ba19f,,rainforest alliance certified,This product is sourced from Rainforest Alliance certified farms.,False
8ce3d1cc-6658-5574-a308-0fb9100b269c,4267,6c9acb95-28b1-53f3-b194-b8503c0ba19f,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,True
9e475ba0-26c3-5c50-b4a1-0f51081ed71c,4268,68e79028-d138-5f55-a3f2-188d2ea586ba,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,False
8fdbbeae-bd2c-5e1d-b1a1-f87e50aada29,4269,68e79028-d138-5f55-a3f2-188d2ea586ba,,red tractor assured,This product is Red Tractor assured for British farming standards.,False
359952fd-fd5a-56ef-a086-2d21087cbcf3,4270,9cdc0108-54a9-5e98-8980-ca34fa401b18,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,True
2aa8a15b-6340-5075-a307-6ea3b896bacf,4271,9cdc0108-54a9-5e98-8980-ca34fa401b18,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,True
1be20430-6fac-51aa-8d12-74d3549b2c03,4272,9cdc0108-54a9-5e98-8980-ca34fa401b18,,fairtrade,"This product is Fairtrade certified, ensuring fair wages for producers.",False
8c1192ba-b5d2-5eaa-880f-fc3ce37f3ac4,4273,238f9786-60be-5e59-b49c-7bba051bd340,,vegan,This product is suitable for vegans.,False
5fd16f95-17de-525a-a0c4-528d9d28af31,4274,238f9786-60be-5e59-b49c-7bba051bd340,,red tractor assured,This product is Red Tractor assured for British farming standards.,False
9d60c616-229e-5a99-a858-4a3bd8616b43,4275,238f9786-60be-5e59-b49c-7bba051bd340,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,False
45700dc1-5917-57a6-910b-b95741b3fd26,4276,f57916fa-004f-5d6d-bfcd-88ab37231edc,,pdo protected,This product holds Protected Designation of Origin status.,True
da57edf8-9693-5687-8663-d6ade0aae252,4277,f57916fa-004f-5d6d-bfcd-88ab37231edc,,leaf marque sustainable farming,This product is sourced from LEAF Marque accredited farms.,False
a0dfc414-5c99-588d-bc21-0426efc7737a,4278,f57916fa-004f-5d6d-bfcd-88ab37231edc,,kosher,This product is kosher certified.,False
62555fe4-19d2-52fe-9a75-b0b02a1eb946,4279,78cca17a-9ab9-5129-955e-1d1868f9d867,,kosher,This product is kosher certified.,False
a268cc90-c740-5647-8467-5bbc8405477c,4280,78cca17a-9ab9-5129-955e-1d1868f9d867,,asc certified,This product is from ASC certified responsible aquaculture.,False
a4bce34c-6229-5912-9023-aa07595217eb,4281,daefd259-0dfc-5ab6-9b19-2b863f838aef,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,False
f71be76f-846d-5385-b792-7526ec216388,4282,daefd259-0dfc-5ab6-9b19-2b863f838aef,,fairtrade,"This product is Fairtrade certified, ensuring fair wages for producers.",False
b9b6f040-73a1-53b6-9184-d88aff23bc3f,4283,daefd259-0dfc-5ab6-9b19-2b863f838aef,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,False
25f0e4d8-ff17-5515-8561-d28808531395,4284,8f43030d-42c5-5c6e-a9d5-00e93037a0aa,,utz certified,This product is UTZ certified for sustainable sourcing.,False
040577ee-72a3-521a-8674-b287806300e5,4285,5bf6eee8-0fc0-541d-ad9c-d0aa3bc7a6d8,,red tractor assured,This product is Red Tractor assured for British farming standards.,False
f0dab269-2190-5f52-b17e-56ce34279285,4286,5bf6eee8-0fc0-541d-ad9c-d0aa3bc7a6d8,,kosher,This product is kosher certified.,False
3a66901f-f5e0-5ade-bec4-04e2179d7b6f,4287,57d8a259-e736-5422-b74e-287108555535,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,False
2a10357b-a2e4-5cf1-ac90-73011e694411,4288,57d8a259-e736-5422-b74e-287108555535,,asc certified,This product is from ASC certified responsible aquaculture.,True
0bf5c620-bf79-5cd2-96ee-02ba32563865,4289,57d8a259-e736-5422-b74e-287108555535,,non-gmo project verified,This product contains no genetically modified ingredients.,True
a3c04fc3-46a1-5f23-baff-7e611845b417,4290,8526487d-c22e-5a63-a39f-735285f2ae0b,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,False
ec9a1499-3eb6-57cb-9714-e5f65f31f2e8,4291,add817e0-489e-5f55-9bf6-c4c6b2307834,,vegan,This product is suitable for vegans.,False
9c9e6208-af77-58d3-8f5a-5d0c2a4fca24,4292,ce9d2b2c-f82a-5271-a442-d26b778a8367,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,False
c3883e32-d305-5d15-8ecf-d45224870fe1,4293,a008d049-0022-5eb6-94b2-ba335a463f1d,,kosher,This product is kosher certified.,False
8068a616-ec41-5e5b-bb80-7e8899821168,4294,a008d049-0022-5eb6-94b2-ba335a463f1d,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,True
ef1da0e4-9dfc-547c-8b13-51282ca6d8af,4295,00066904-c12e-522e-abc6-ea4923c12812,,rspo certified sustainable palm oil,Palm oil in this product is from RSPO certified sustainable sources.,False
35ff2361-c318-595e-b991-be83ff497242,4296,8e9fb637-abed-535e-9a95-737f7d74857c,,utz certified,This product is UTZ certified for sustainable sourcing.,False
4da2cbd2-1a4a-5b7d-a51a-523623488089,4297,cc00b4f5-2b50-54e1-bfb7-1f172cd95b0b,,vegan,This product is suitable for vegans.,False
5edd0825-2582-5032-bf9b-80f1584e8da6,4298,fc467a3c-f8e1-5435-b03b-49cf18085608,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,False
c49b9704-bee7-5f55-a97a-2b0dfe8ea8fd,4299,fc467a3c-f8e1-5435-b03b-49cf18085608,,non-gmo project verified,This product contains no genetically modified ingredients.,False
797f70ea-0ec6-580a-9727-3105274c46df,4300,fc467a3c-f8e1-5435-b03b-49cf18085608,,asc certified,This product is from ASC certified responsible aquaculture.,False
329ac586-6133-5ca8-b99d-ff2ce8894d28,4301,df5bab7d-9b81-53af-95e7-63104c4e3c9d,,rainforest alliance certified,This product is sourced from Rainforest Alliance certified farms.,False
2fb042d0-5195-5528-9c61-f2d3a7f223bb,4302,df5bab7d-9b81-53af-95e7-63104c4e3c9d,,leaf marque sustainable farming,This product is sourced from LEAF Marque accredited farms.,True
3e312f55-dc1e-5d55-aef1-dff198cc5451,4303,df5bab7d-9b81-53af-95e7-63104c4e3c9d,,msc certified sustainable,This product is made from MSC certified sustainable wild-caught fish.,False
9a948634-a688-59a9-a489-b00f4235af78,4304,9eb71497-6b25-5dfc-aa74-055800dd1628,,kosher,This product is kosher certified.,True
3dc95477-243b-5d68-bfde-f8c5f32f0361,4305,cbc7173f-3b0f-5842-86c4-aaf746874c41,,kosher,This product is kosher certified.,False
7f44fa06-2a04-59f8-89cf-646b39347651,4306,3bf43943-ff79-56c0-808d-e1af804c213a,,organic,This product is certified organic with no synthetic pesticides or fertilisers.,False
b6f9da8c-b8a7-5d73-8036-b7c4d03308ab,4307,3bf43943-ff79-56c0-808d-e1af804c213a,,kosher,This product is kosher certified.,False
c90840e0-7ec5-5aef-ae58-e95957fef9d5,4308,3bf43943-ff79-56c0-808d-e1af804c213a,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,True
c6210abc-acb3-5d93-9e01-7491c19ceddb,4309,a5811059-b98c-5ea3-915e-0f4de62bd06f,,vegan,This product is suitable for vegans.,False
df26bb76-37ba-5e4f-bbc7-4ed1887d6971,4310,a5811059-b98c-5ea3-915e-0f4de62bd06f,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,False
87609b0c-cd0b-5ad9-af74-9454bd6aba1e,4311,a5811059-b98c-5ea3-915e-0f4de62bd06f,,utz certified,This product is UTZ certified for sustainable sourcing.,True
8f9cafdd-23d7-539b-b8db-dfe6870b2eae,4312,337fb2aa-602b-5b5e-87ab-5263110ae294,,kosher,This product is kosher certified.,False
25048b91-0a3b-5477-8465-c912d85b3549,4313,337fb2aa-602b-5b5e-87ab-5263110ae294,,asc certified,This product is from ASC certified responsible aquaculture.,False
a3ef6f95-2c73-5907-a35a-fb5882afaa0c,4314,6fbdf50e-b87e-566d-90fa-6d75f909f086,,pdo protected,This product holds Protected Designation of Origin status.,False
525b718c-bae7-5cca-ad35-6ccb79f322b4,4315,6fbdf50e-b87e-566d-90fa-6d75f909f086,,asc certified,This product is from ASC certified responsible aquaculture.,True
6a485fe4-fa8c-58a5-8838-36a1ffddb924,4316,7c6079a0-b304-5cbe-bd32-e7e9dc51ca9b,,non-gmo project verified,This product contains no genetically modified ingredients.,True
f80ebcd1-bb29-5884-8014-285e886113d0,4317,7c6079a0-b304-5cbe-bd32-e7e9dc51ca9b,,leaf marque sustainable farming,This product is sourced from LEAF Marque accredited farms.,False
a8fe0a6c-d238-5eaa-957a-da4bfcbe5126,4318,7c6079a0-b304-5cbe-bd32-e7e9dc51ca9b,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,False
8e248892-325b-5a93-b2fc-fbbf069b8e16,4319,6e9bf19a-12bc-5535-88eb-c522244ccac3,,carbon neutral certified,This product is certified carbon neutral.,True
184937cb-f52e-5a3f-9749-26aa2223ca51,4320,6e9bf19a-12bc-5535-88eb-c522244ccac3,,kosher,This product is kosher certified.,False
22b5deb9-cd3b-5a9d-b5df-0dc36f02c52c,4321,43e656ab-c84d-5755-83d6-1a9b1b51a6a1,,fairtrade,"This product is Fairtrade certified, ensuring fair wages for producers.",False
6a692d56-2fe8-5cf2-8241-381149efa151,4322,43e656ab-c84d-5755-83d6-1a9b1b51a6a1,,sustainable farming,This product is sourced from farms meeting sustainable practice standards.,False
